filename,band_id,x_center,width,band_rate,symmetry,log_norm,std_l,energy,label
065.bmp,1,37,10,0.444444444444444,0.0202379804104567,0.0472725629806519,2.41633749008179,46.5955249394517,0
065.bmp,2,58,8,0.41025641025641,0.0355314314365387,0.0381159819662571,4.11099910736084,34.4637590855508,0
065.bmp,3,76,12,0.666666666666667,0.00578269734978676,0.0219531878829002,2.18359446525574,82.120504170539,0
066.bmp,0,12,11,0.5,0.0245643332600594,0.0288112424314022,2.57032752037048,38.2971883124135,0
066.bmp,1,34,9,0.428571428571429,0.313479602336884,0.379209280014038,16.9254589080811,62.8714767337549,0
066.bmp,2,54,11,0.536585365853659,0.0343384370207787,0.047137912362814,5.07543849945068,71.3797482904357,0
066.bmp,3,75,12,0.571428571428571,0.00731724128127098,0.0381413400173187,6.92403411865234,15.6988396091507,0
067.bmp,0,34,12,0.6,0.00556490104645491,0.0173358600586653,3.00464940071106,65.2176395931691,0
067.bmp,1,54,10,0.5,0.0124201588332653,0.0893497318029404,2.59732246398926,59.488764929785,0
067.bmp,2,74,10,0.5,0.0147056300193071,0.0270258858799934,1.60990810394287,75.0671779480187,0
068.bmp,0,13,10,0.5,0.053248006850481,0.0410834029316902,3.42416262626648,32.3895229366492,0
068.bmp,1,33,9,0.461538461538462,0.0265005603432655,0.0551828183233738,2.01321744918823,39.5188920581424,0
068.bmp,2,52,8,0.421052631578947,0.0258601605892181,0.078958585858345,2.47531366348267,42.797532152397,0
069.bmp,0,12,9,0.409090909090909,0.0232577137649059,0.0443531237542629,3.96492075920105,47.5794394171571,0
069.bmp,1,34,9,0.428571428571429,0.383792102336884,0.425828635692596,18.6431884765625,78.2911446465185,0
069.bmp,2,54,10,0.476190476190476,0.0242928192019463,0.0306734517216682,3.59243202209473,76.8036271207318,0
069.bmp,3,76,10,0.454545454545455,0.0189041588455439,0.0554213523864746,9.42730236053467,21.106528080614,0
070.bmp,0,10,12,0.571428571428571,0.004279182292521,0.00755553785711527,1.19146287441254,10.9461401397224,0
070.bmp,1,31,10,0.476190476190476,0.0612027794122696,0.0681307092308998,3.60539674758911,42.6451700303561,0
070.bmp,2,52,10,0.512820512820513,0.071184478700161,0.0717277377843857,4.09647274017334,71.225188158003,0
070.bmp,3,70,11,0.611111111111111,0.00219261273741722,0.0088580884039402,0.687574446201325,8.43871487635214,0
071.bmp,0,13,10,0.416666666666667,0.0186554733663797,0.018590709194541,2.57502293586731,25.1951385967204,0
071.bmp,1,37,9,0.391304347826087,0.00449562119320035,0.0221476200968027,2.2219135761261,48.4561302693234,0
071.bmp,2,59,9,0.45,0.00138933549169451,0.0155494315549731,2.27758550643921,42.9286663355554,0
071.bmp,3,77,10,0.555555555555556,0.0448902808129787,0.0363685116171837,3.51356482505798,66.0956506040175,0
072.bmp,0,13,9,0.473684210526316,0.00929287727922201,0.0166890192776918,1.55807566642761,86.2913030226125,0
072.bmp,1,32,9,0.514285714285714,0.00923092570155859,0.0338810011744499,2.14673280715942,87.9765857700091,0
072.bmp,2,48,9,0.6,0.0849221348762512,0.0562465973198414,3.49646615982056,84.664173131172,0
072.bmp,3,62,8,0.484848484848485,0.212822124361992,0.161698117852211,9.69824600219727,86.4967531602045,0
072.bmp,4,81,7,0.368421052631579,0.159590095281601,0.137970358133316,10.6343612670898,90.935727102277,0
073.bmp,0,10,7,0.333333333333333,0.00678641349077225,0.0757569447159767,6.98353958129883,18.4623891582436,0
073.bmp,1,31,10,0.476190476190476,0.0448433943092823,0.0485872551798821,4.87602806091309,67.3946427286757,0
073.bmp,2,52,10,0.5,0.0213190782815218,0.0507346354424953,8.33462142944336,20.4921899754634,0
073.bmp,3,71,10,0.526315789473684,0.00747506413608789,0.0129826255142689,1.46846175193787,51.916754071762,0
074.bmp,0,10,7,0.35,0.00649387622252107,0.0529421344399452,5.79527854919434,16.8485440305413,0
074.bmp,1,30,9,0.428571428571429,0.0264682415872812,0.0336567349731922,3.2549774646759,68.5660275872901,0
074.bmp,2,52,9,0.439024390243902,0.0248768161982298,0.0421354919672012,6.62751770019531,22.6327288131463,0
074.bmp,3,71,10,0.526315789473684,0.0102588133886456,0.0287728197872639,3.01603746414185,49.9426864681913,0
075.bmp,0,11,7,0.333333333333333,0.0435613393783569,0.0766472965478897,8.03128719329834,33.4625423552838,0
075.bmp,1,32,10,0.465116279069767,0.0502502880990505,0.0440367385745049,5.95441579818726,78.1275742698184,0
075.bmp,2,54,11,0.536585365853659,0.0211899280548096,0.0323590934276581,7.05500650405884,22.4150375554528,0
075.bmp,3,73,9,0.473684210526316,0.0282673146575689,0.0274328924715519,4.29679203033447,62.0404685123848,0
076.bmp,0,12,11,0.611111111111111,0.0453547239303589,0.0398727245628834,3.96249938011169,29.8815180140739,0
076.bmp,1,30,10,0.540540540540541,0.0084508378058672,0.0332619696855545,2.28715562820435,66.492085695804,0
076.bmp,2,49,9,0.375,0.103987693786621,0.089854821562767,7.77619791030884,62.3058272386641,0
076.bmp,3,78,10,0.344827586206897,0.0955364182591438,0.0887197926640511,7.97443771362305,22.3446135774986,0
077.bmp,0,9,9,0.428571428571429,0.14838944375515,0.114391401410103,9.90557384490967,39.8878065387853,0
077.bmp,1,30,10,0.5,0.0473669059574604,0.0961439609527588,5.60698890686035,55.5130394471394,0
077.bmp,2,49,10,0.526315789473684,0.0111099565401673,0.0158966165035963,1.40709590911865,53.1273554265224,0
078.bmp,0,18,12,0.6,0.0152395851910114,0.0271543432027102,2.28206968307495,16.4052013492557,0
078.bmp,1,38,11,0.594594594594595,0.0628623217344284,0.0698806345462799,3.83793449401855,64.7608236781413,0
078.bmp,2,55,12,0.615384615384615,0.000871635624207556,0.0134642496705055,1.54878962039948,64.4100000792133,0
078.bmp,3,77,11,0.5,0.101441748440266,0.0797901973128319,5.72628688812256,72.6783940854572,0
079.bmp,0,10,8,0.727272727272727,0.0716840103268623,0.115804627537727,9.48681163787842,41.8320962173485,0
079.bmp,1,21,6,0.48,0.0281899981200695,0.0607755370438099,6.56654262542725,11.9112652962879,1
079.bmp,2,35,9,0.529411764705882,0.0149743603542447,0.0905621126294136,7.82947063446045,75.5667649359544,0
079.bmp,3,55,8,0.390243902439024,0.336135178804398,0.290565192699432,8.92464542388916,78.1547267828566,0
079.bmp,4,76,10,0.476190476190476,0.042161013931036,0.0569967888295651,3.60521030426025,51.012299415707,0
080.bmp,0,12,11,0.458333333333333,0.0185469258576632,0.0423653200268745,4.81123971939087,19.1891142335986,0
080.bmp,1,36,10,0.425531914893617,0.0865041166543961,0.103044219315052,6.13078165054321,46.7626337225941,0
080.bmp,2,59,8,0.4,0.0440048985183239,0.0371989905834198,4.20308017730713,26.4295272892007,0
080.bmp,3,76,11,0.647058823529412,0.0469912104308605,0.121510349214077,10.6222047805786,64.6708481543749,0
081.bmp,0,39,10,0.526315789473684,0.00788229797035456,0.00966169219464064,1.33422231674194,33.780601806379,0
081.bmp,1,58,11,0.594594594594595,0.00146767380647361,0.0107598872855306,1.42417216300964,37.247363339742,0
081.bmp,2,76,13,0.722222222222222,0.00354949245229363,0.00673042144626379,0.90357381105423,53.6792013797964,0
082.bmp,0,17,12,0.705882352941177,0.000725601625163108,0.0182443000376225,1.79988646507263,42.7258607673603,0
082.bmp,1,34,9,0.529411764705882,0.0182989351451397,0.0260819885879755,2.38670086860657,87.1580416608094,0
082.bmp,2,51,9,0.409090909090909,0.012808502651751,0.0381675139069557,3.42899703979492,83.0756735019633,0
082.bmp,3,78,10,0.37037037037037,0.0103149553760886,0.0389630906283855,4.34975671768189,29.117776856084,0
083.bmp,0,15,11,0.611111111111111,0.0655276626348496,0.0536385327577591,7.02728033065796,39.6126881150755,0
083.bmp,1,33,10,0.555555555555556,0.0242789052426815,0.0438500419259071,4.19176006317139,72.6457752911522,0
083.bmp,2,51,9,0.391304347826087,0.0366700291633606,0.0526018477976322,5.50800752639771,62.4716908692399,0
083.bmp,3,79,10,0.357142857142857,0.0313809104263783,0.0419701300561428,6.58941984176636,20.4912507816583,0
084.bmp,0,17,11,0.647058823529412,0.00765417097136378,0.0114168310537934,1.519171833992,46.8914114999568,0
084.bmp,1,34,10,0.588235294117647,0.000721905787941068,0.0229725651443005,1.79387390613556,93.3351054790009,0
084.bmp,2,51,10,0.434782608695652,0.0053367423824966,0.0545256361365318,4.12025356292725,75.6783971739228,0
084.bmp,3,80,11,0.379310344827586,0.00153222482185811,0.0182318352162838,2.03437900543213,29.5481420736588,0
085.bmp,0,14,9,0.473684210526316,0.0696340873837471,0.0655295550823212,4.44904088973999,33.6448984594298,0
085.bmp,1,33,10,0.512820512820513,0.0488374009728432,0.106655515730381,6.03314447402954,33.5540540119233,0
085.bmp,2,53,9,0.428571428571429,0.145326524972916,0.22734335064888,9.55527687072754,39.6517817076203,0
085.bmp,3,75,12,0.545454545454545,0.0079905753955245,0.0321048721671104,2.8870255947113,11.582867203175,0
086.bmp,0,13,10,0.526315789473684,0.0201109815388918,0.0340331681072712,2.22267007827759,76.1387158208668,0
086.bmp,1,32,9,0.529411764705882,0.0146868722513318,0.0495332777500153,2.5993332862854,76.0355680259938,0
086.bmp,2,47,10,0.645161290322581,0.103829145431519,0.135354086756706,3.89180541038513,69.2520097255321,0
086.bmp,3,63,8,0.470588235294118,0.257528096437454,0.201543346047401,9.59886169433594,79.8573840635864,0
086.bmp,4,81,8,0.444444444444444,0.174304023385048,0.142253637313843,8.43130874633789,79.6433913792688,0
087.bmp,0,11,11,0.578947368421053,0.0181828960776329,0.0232101939618588,2.3635082244873,35.9999830101563,0
087.bmp,1,30,10,0.540540540540541,0.0175832491368055,0.0424921736121178,3.92832255363464,73.760686359471,0
087.bmp,2,48,9,0.382978723404255,0.040077917277813,0.0536992736160755,5.95664930343628,66.4528977517096,0
087.bmp,3,77,11,0.379310344827586,0.00793216936290264,0.0362014472484589,3.70223379135132,24.8965639359756,0
088.bmp,0,16,9,0.391304347826087,0.00704243732616305,0.0239530503749847,1.88372433185577,13.0290931019305,0
088.bmp,1,39,11,0.523809523809524,0.00659911800175905,0.0233540888875723,1.41093862056732,65.9678412809018,0
088.bmp,2,58,12,0.666666666666667,0.0150998588651419,0.0293307267129421,1.32244300842285,37.7031560900955,0
088.bmp,3,75,11,0.647058823529412,0.00653021084144712,0.0244309883564711,1.50199961662292,35.2595355962961,0
089.bmp,0,9,6,0.285714285714286,0.0166945401579142,0.0802884250879288,6.09203052520752,11.9555279849612,0
089.bmp,1,30,11,0.5,0.0276944097131491,0.0523990020155907,4.0040602684021,40.567527169118,0
089.bmp,2,53,9,0.428571428571429,0.0216996222734451,0.0699880495667458,8.66086196899414,10.7832582834581,0
089.bmp,3,72,9,0.473684210526316,0.04737513884902,0.0527439974248409,4.22824668884277,50.8851205601665,0
090.bmp,0,13,8,0.444444444444444,0.0011292522540316,0.0355315320193768,2.06833863258362,102.628810203676,0
090.bmp,1,31,9,0.545454545454545,0.00457931868731976,0.0305417831987143,1.88754630088806,87.9193097721129,0
090.bmp,2,46,10,0.666666666666667,0.0489915311336517,0.132958114147186,4.33968734741211,81.7549261716673,0
090.bmp,3,61,7,0.424242424242424,0.253773272037506,0.221355706453323,9.21252822875977,87.0941884487547,0
090.bmp,4,79,7,0.388888888888889,0.0108757317066193,0.11951594799757,7.69425058364868,98.506605754226,0
091.bmp,0,35,12,0.666666666666667,0.0077664740383625,0.0177691262215376,2.69323754310608,59.152167945112,0
091.bmp,1,53,10,0.5,0.13758510351181,0.142755761742592,5.39084768295288,54.8670677629765,0
091.bmp,2,75,11,0.5,0.00968207325786352,0.027169868350029,2.63084578514099,69.2767706659047,0
092.bmp,0,16,10,0.588235294117647,0.00412417249754071,0.0102739464491606,1.42183923721313,72.5676413413355,0
092.bmp,1,33,8,0.4,0.029363976791501,0.0383580178022385,3.9243175983429,54.2606342798106,0
092.bmp,2,56,10,0.434782608695652,0.00114213570486754,0.0278190597891808,2.95964097976685,74.4556656005827,0
092.bmp,3,79,9,0.391304347826087,0.0300519280135632,0.0481550171971321,8.13510704040527,8.17607644947598,0
093.bmp,0,9,11,0.5,0.0647626370191574,0.0588788390159607,5.53941297531128,47.8023657174068,0
093.bmp,1,31,10,0.465116279069767,0.0296088997274637,0.180396094918251,8.2927360534668,68.3875519817146,0
093.bmp,2,52,10,0.487804878048781,0.102732546627522,0.0787086859345436,8.572678565979,60.2019275180689,0
093.bmp,3,72,6,0.3,0.0232480838894844,0.0431336723268032,4.98049068450928,8.51507220267389,0
094.bmp,0,19,10,0.588235294117647,0.00166931096464396,0.00574321299791336,0.680873870849609,78.2790568011887,0
094.bmp,1,36,9,0.45,0.0137006295844913,0.0347740277647972,3.83722996711731,55.9891149810865,0
094.bmp,2,59,10,0.444444444444444,0.00127752043772489,0.020123902708292,2.1569128036499,71.7247402342473,0
094.bmp,3,81,9,0.409090909090909,0.00709233898669481,0.0412307642400265,5.07560300827026,21.9403674230777,0
095.bmp,0,8,7,0.333333333333333,0.0232411846518517,0.0674147233366966,5.90851020812988,24.7555838078801,0
095.bmp,1,29,11,0.511627906976744,0.0378486700356007,0.0438809432089329,4.29183387756348,64.0825728804751,0
095.bmp,2,51,9,0.439024390243902,0.0101700462400913,0.0292607508599758,4.69733095169067,24.5458858108733,0
095.bmp,3,70,9,0.473684210526316,0.020165802910924,0.0246945954859257,3.205233335495,57.7324559141859,0
096.bmp,0,11,9,0.391304347826087,0.0106665166094899,0.020701814442873,1.85092842578888,27.2314043526424,0
096.bmp,1,34,10,0.487804878048781,0.0021121350582689,0.0180635880678892,1.80696368217468,35.022682457554,0
096.bmp,2,52,11,0.611111111111111,0.00539884204044938,0.00600624550133944,0.608376026153565,44.7843753373339,0
096.bmp,3,70,8,0.444444444444444,8.57473278301768E-05,0.0400219522416592,4.64296817779541,14.8480675337006,0
097.bmp,0,12,9,0.473684210526316,0.023099884390831,0.0288731344044209,3.03209733963013,33.2379541592993,0
097.bmp,1,31,10,0.512820512820513,0.0243877675384283,0.036781869828701,1.91377007961273,44.0878094406279,0
097.bmp,2,51,8,0.372093023255814,0.137956485152245,0.134620845317841,4.52487707138062,57.9297192303849,0
097.bmp,3,74,8,0.347826086956522,0.000303593085845932,0.0374543257057667,3.90949273109436,12.2223695349235,0
098.bmp,0,14,13,0.52,0.00372089445590973,0.030796229839325,4.58665990829468,4.980830405261,0
098.bmp,1,39,10,0.444444444444444,0.00482878973707557,0.0156710632145405,1.98972499370575,39.1974487146234,0
098.bmp,2,59,10,0.540540540540541,0.0112370382994413,0.0152506763115525,2.00970387458801,45.4001189475761,0
098.bmp,3,76,13,0.764705882352941,0.00213434081524611,0.0106953205540776,1.47582507133484,57.9558041115984,0
099.bmp,0,14,11,0.55,0.152078896760941,0.138481676578522,8.20609378814697,31.0335063813411,0
099.bmp,1,34,9,0.45,0.201905831694603,0.289924412965775,6.72353839874268,49.5670532210833,0
099.bmp,2,54,11,0.511627906976744,0.00494765350595117,0.0396659038960934,2.77186131477356,57.2867757925134,0
099.bmp,3,77,10,0.434782608695652,0.0309766083955765,0.0425990000367165,4.48190546035767,9.54123244813085,0
100.bmp,0,15,10,0.625,0.0241284631192684,0.0296993628144264,4.14389419555664,66.0805210822183,0
100.bmp,1,31,7,0.482758620689655,0.10726135969162,0.0771714374423027,7.30299282073975,50.3585342624436,0
100.bmp,2,44,7,0.608695652173913,0.00272453855723143,0.00883127842098475,1.03908717632294,4.81537746878389,1
100.bmp,3,54,10,0.540540540540541,0.0050665196031332,0.0328979901969433,3.04195499420166,63.4043905111183,0
100.bmp,4,81,13,0.481481481481481,0.0294732749462128,0.029753141105175,5.01168918609619,5.1375244811162,1
101.bmp,0,13,12,0.666666666666667,0.00553208915516734,0.0163563340902329,2.6841082572937,18.7522449896378,0
101.bmp,1,31,9,0.45,0.0546961091458797,0.0622577890753746,3.17324280738831,41.0467567844643,0
101.bmp,2,53,11,0.578947368421053,0.113855622708797,0.0744287297129631,5.54911279678345,69.9332762536729,0
101.bmp,3,69,9,0.5625,0.00292958528734744,0.0677460581064224,5.09644794464111,15.5037236265705,0
102.bmp,0,10,9,0.409090909090909,0.0344257466495037,0.0887744054198265,6.60553169250488,36.0823303388061,0
102.bmp,1,32,9,0.428571428571429,0.176771000027657,0.215967804193497,10.7672824859619,56.082117621047,0
102.bmp,2,52,9,0.418604651162791,0.0770282745361328,0.0633197277784348,7.9411792755127,48.5458364694514,0
102.bmp,3,75,8,0.347826086956522,0.0117457890883088,0.0422797910869122,6.91844511032105,11.4591956047028,0
103.bmp,0,11,7,0.35,0.00108349451329559,0.0584946498274803,9.28501319885254,11.7643309457005,0
103.bmp,1,31,10,0.476190476190476,0.0631944388151169,0.0488676391541958,6.45130443572998,60.8327801936546,0
103.bmp,2,53,9,0.439024390243902,0.0371407866477966,0.0493554621934891,7.77732992172241,25.6653848117088,0
103.bmp,3,72,10,0.526315789473684,0.0532936155796051,0.0561668314039707,6.44785499572754,47.3668222117083,0
104.bmp,0,12,10,0.526315789473684,0.00917537976056337,0.0480370968580246,4.46642732620239,73.5681282819671,0
104.bmp,1,31,10,0.588235294117647,0.0197548530995846,0.0403793789446354,2.1564359664917,74.0175824494849,0
104.bmp,2,46,10,0.645161290322581,0.041983537375927,0.127681627869606,5.20527219772339,92.5235513952916,0
104.bmp,3,62,10,0.588235294117647,0.165829375386238,0.236316740512848,14.4112253189087,89.6819668140859,0
104.bmp,4,80,8,0.444444444444444,0.0832397490739822,0.0770590528845787,5.72986459732056,82.843842380965,0
105.bmp,0,10,12,0.461538461538462,0.00597185222432017,0.0307825393974781,3.92790460586548,5.7536825482364,0
105.bmp,1,36,10,0.444444444444444,0.00541887059807777,0.0284427125006914,4.35399913787842,27.5670252944073,0
105.bmp,2,55,9,0.461538461538462,0.0375440530478954,0.0584127604961395,1.61914789676666,37.3154777491615,0
105.bmp,3,75,10,0.5,0.00175118772312999,0.018123347312212,1.70541131496429,52.1583270568574,0
106.bmp,0,13,9,0.333333333333333,0.0408440120518208,0.0576002858579159,8.45221424102783,16.5064834256642,0
106.bmp,1,40,11,0.478260869565217,0.0393565446138382,0.0283482018858194,4.19237375259399,68.3878484141962,0
106.bmp,2,59,11,0.594594594594595,0.0564327612519264,0.100143611431122,10.506685256958,43.4591443734592,0
106.bmp,3,77,12,0.666666666666667,0.0376445725560188,0.026484152302146,3.48685693740845,48.4339807206658,0
107.bmp,0,13,8,0.444444444444444,0.0953418985009193,0.106973603367805,8.17704105377197,95.1229250897736,0
107.bmp,1,31,9,0.5625,0.0188050735741854,0.0193136613816023,1.74975514411926,87.2936092255412,0
107.bmp,2,45,9,0.6,0.243595227599144,0.191669121384621,10.1634521484375,93.8964591854822,0
107.bmp,3,61,7,0.411764705882353,0.322130411863327,0.271925181150436,13.7487869262695,100.49097565618,0
107.bmp,4,79,7,0.388888888888889,0.168221727013588,0.248052075505257,14.8407325744629,77.6685962196035,0
108.bmp,0,10,13,0.433333333333333,0.0011317728785798,0.027323991060257,4.75994777679443,15.4257134798911,0
108.bmp,1,40,11,0.407407407407407,0.0105634508654475,0.0175329502671957,3.42403364181519,86.7350561270941,0
108.bmp,2,64,12,0.545454545454545,0.00396081898361445,0.0109181152656674,1.6272976398468,30.7889990714805,0
108.bmp,3,84,11,0.55,0.00122061546426266,0.00799361150711775,0.779902398586273,51.3339056313894,0
109.bmp,0,12,10,0.625,0.0191602986305952,0.043966606259346,2.85823249816895,84.218776763013,0
109.bmp,1,28,10,0.588235294117647,0.00135024508927017,0.0201070941984653,2.17186307907105,40.9531537141436,0
109.bmp,2,46,11,0.423076923076923,0.000552306999452412,0.0333557464182377,0.821391701698303,46.6736254622023,0
109.bmp,3,80,11,0.323529411764706,0.00740711158141494,0.0364840887486935,3.7448742389679,22.6911307293164,0
110.bmp,0,11,14,0.466666666666667,0.00607397919520736,0.0267336927354336,4.46981477737427,8.48394694692701,0
110.bmp,1,41,12,0.452830188679245,0.00745796458795667,0.0139171741902828,2.69417071342468,69.8169273906547,0
110.bmp,2,64,12,0.545454545454545,0.00590441189706326,0.00515424367040396,0.776425242424011,35.7136852841308,0
110.bmp,3,85,8,0.380952380952381,0.00524781411513686,0.0123054469004273,1.837322473526,16.3252783439635,0
111.bmp,0,15,10,0.4,0.00564144598320127,0.024522477760911,2.05143880844116,13.3298457775532,0
111.bmp,1,40,10,0.465116279069767,0.0213160738348961,0.0331145897507668,1.96843063831329,63.674196284073,0
111.bmp,2,58,11,0.594594594594595,0.00489562004804611,0.0234454572200775,1.48599219322205,64.8426070247941,0
111.bmp,3,77,11,0.578947368421053,0.0395220741629601,0.0595828741788864,2.99502396583557,41.3105958091173,0
112.bmp,0,10,9,0.428571428571429,0.182597219944,0.147333353757858,7.52295446395874,33.6395432853538,0
112.bmp,1,31,10,0.487804878048781,0.1933873295784,0.154411479830742,7.4159517288208,45.5534063800022,0
112.bmp,2,51,9,0.45,0.121086001396179,0.101319640874863,6.64992761611939,57.3905284466836,0
113.bmp,0,16,10,0.588235294117647,8.56679034768604E-05,0.0219951514154673,1.18941044807434,46.6121907960712,0
113.bmp,1,33,11,0.594594594594595,0.00388858560472727,0.0152531238272786,2.06637406349182,47.0578426766053,0
113.bmp,2,53,9,0.4,0.0389890931546688,0.0628523454070091,4.21046733856201,37.5846785477358,0
113.bmp,3,78,12,0.48,0.00923282373696566,0.0397170670330524,4.5532751083374,16.8866391390343,0
114.bmp,0,19,10,0.588235294117647,0.00431809993460774,0.00653111934661865,0.789595365524292,71.7577197231943,0
114.bmp,1,36,8,0.4,0.018281226977706,0.0311548430472612,3.8148992061615,48.8362850547162,0
114.bmp,2,59,11,0.488888888888889,0.0146291023120284,0.0237347390502691,2.23287343978882,70.973803270433,0
114.bmp,3,81,8,0.363636363636364,0.0191041063517332,0.0412850081920624,5.10339450836182,26.7264684528543,0
115.bmp,0,11,13,0.68421052631579,0.00027802336262539,0.00779105350375176,1.61863076686859,17.2325729068528,0
115.bmp,1,30,9,0.45,0.0130158234387636,0.066669873893261,3.997802734375,47.139482893916,0
115.bmp,2,51,10,0.5,0.0402046851813793,0.0438230745494366,3.36615657806397,80.8074155098569,0
115.bmp,3,70,10,0.526315789473684,0.0353900752961636,0.0558200366795063,7.15809488296509,20.3341081980759,0
116.bmp,0,13,9,0.5,0.0698996558785439,0.0573731623589993,6.46091175079346,46.6477169544614,0
116.bmp,1,31,9,0.473684210526316,0.0170613862574101,0.0862578526139259,6.55343103408814,42.6154736445693,0
116.bmp,2,51,9,0.418604651162791,0.036032672971487,0.25286790728569,15.2150831222534,58.7532780524428,0
116.bmp,3,74,9,0.391304347826087,0.00835954118520021,0.0433884114027023,7.00785255432129,17.4151731893237,0
117.bmp,0,12,10,0.526315789473684,0.0374017134308815,0.0487626269459724,5.65395736694336,37.9499698300234,0
117.bmp,1,31,9,0.473684210526316,0.0228577051311731,0.0783007517457008,6.03775787353516,41.5720215183374,0
117.bmp,2,50,8,0.421052631578947,0.0237139482051134,0.0681436136364937,3.063796043396,58.3863233649881,0
118.bmp,0,13,9,0.428571428571429,0.0281456727534533,0.0672092735767365,3.5147533416748,22.0718845546489,0
118.bmp,1,34,9,0.45,0.0514947324991226,0.0483568497002125,3.42384362220764,15.0940190774643,0
118.bmp,2,53,11,0.578947368421053,0.0146529693156481,0.0281299743801355,2.73390126228333,36.4267024145873,0
119.bmp,0,12,9,0.5,0.00109659193549305,0.0238923039287329,1.83395659923553,63.3493912914941,0
119.bmp,1,30,7,0.411764705882353,0.00443519139662385,0.0309710297733545,1.5368537902832,49.7046689498746,0
119.bmp,2,46,9,0.6,0.0336677730083466,0.0420127101242542,1.96014642715454,56.984326314117,0
119.bmp,3,60,8,0.484848484848485,0.146664559841156,0.110412128269672,5.88601112365723,54.5272276741489,0
119.bmp,4,79,7,0.368421052631579,0.167466372251511,0.155874654650688,11.3866167068481,63.9768140350631,0
120.bmp,0,13,13,0.52,0.00098073692061007,0.0141911217942834,1.53095054626465,8.5504841598486,0
120.bmp,1,38,10,0.444444444444444,0.00916793197393417,0.0185482725501061,2.01953601837158,4.91643322506118,0
120.bmp,2,58,11,0.55,0.00729134073480964,0.022022882476449,1.913419008255,91.596748354037,0
120.bmp,3,78,12,0.6,0.00216776598244905,0.0164849776774645,2.47294402122498,45.6923573132479,0
121.bmp,0,23,11,1,0.0142073584720492,0.0357132442295551,3.35006093978882,15.8457319335231,1
121.bmp,1,34,9,0.580645161290323,0.0106826834380627,0.061820849776268,3.12737274169922,46.1142465444572,0
121.bmp,2,54,8,0.4,0.0196242909878492,0.0842529833316803,2.41963839530945,38.3820925274347,0
121.bmp,3,74,10,0.5,0.0381175763905048,0.0610615648329258,2.22096538543701,30.8997976694072,0
122.bmp,0,10,8,0.296296296296296,0.0180041268467903,0.0688678845763207,8.40137386322022,6.12405179449465,0
122.bmp,1,37,9,0.382978723404255,0.0379555560648441,0.0398883782327175,3.32499408721924,59.4196013962536,0
122.bmp,2,57,8,0.390243902439024,0.00962849706411362,0.128465130925179,4.13785266876221,59.5460770900623,0
122.bmp,3,78,10,0.476190476190476,0.000738351081963629,0.035857580602169,2.39257431030273,42.8160224189041,0
123.bmp,0,13,9,0.45,0.0186150968074799,0.0223001632839441,3.37293410301209,53.9183818537855,0
123.bmp,1,33,9,0.461538461538462,0.0173036940395832,0.0513860806822777,3.87843036651611,53.3642078686983,0
123.bmp,2,52,8,0.380952380952381,0.0538879558444023,0.238825842738152,15.6899328231812,77.0503202072238,0
123.bmp,3,75,8,0.347826086956522,0.00181060435716063,0.0679569840431213,15.0428743362427,18.9105685419722,0
124.bmp,0,14,11,0.5,0.00807835813611746,0.0213848743587732,2.5197024345398,5.50542441287652,0
124.bmp,1,36,10,0.465116279069767,0.0283858776092529,0.0259537491947413,1.61504232883453,35.2207371011614,0
124.bmp,2,57,10,0.5,0.0382596850395203,0.0336450003087521,2.78513884544373,85.0782091153502,0
124.bmp,3,76,10,0.526315789473684,0.00560511974617839,0.0127000659704208,1.07231366634369,52.8960754294891,0
125.bmp,0,11,9,0.473684210526316,0.0514726229012013,0.0468477718532085,3.45097780227661,77.957246601168,0
125.bmp,1,30,9,0.529411764705882,0.0180807877331972,0.042553149163723,2.62220430374146,78.7687452205366,0
125.bmp,2,45,9,0.6,0.0667786747217178,0.0883022397756577,2.97707676887512,71.982603041372,0
125.bmp,3,60,8,0.470588235294118,0.190627634525299,0.149256661534309,6.62615346908569,71.9236821873832,0
125.bmp,4,79,8,0.421052631578947,0.185769572854042,0.180063188076019,12.4152612686157,80.5987138363694,0
126.bmp,0,37,12,0.6,0.00489085074514151,0.0105451513081789,1.09428942203522,35.273750143419,0
126.bmp,1,57,11,0.578947368421053,0.00520485267043114,0.0106675000861287,1.2313996553421,39.344282738273,0
126.bmp,2,75,13,0.722222222222222,0.00239516515284777,0.00627910438925028,0.834230720996857,39.9458724609034,0
127.bmp,0,9,10,0.384615384615385,0.00205219048075378,0.0689637884497643,8.7786455154419,20.5328685806109,0
127.bmp,1,35,8,0.355555555555556,0.0165798347443342,0.0289985816925764,2.5412003993988,67.5963632047882,0
127.bmp,2,54,8,0.4,0.04953433573246,0.11023722589016,4.55188369750977,67.7190110104671,0
127.bmp,3,75,9,0.428571428571429,0.0199715923517942,0.0388445816934109,3.01374363899231,47.4640086317336,0
128.bmp,0,42,12,0.521739130434783,0.00861722882837057,0.0212081503123045,3.52628111839294,69.3876278796235,0
128.bmp,1,65,12,0.545454545454545,0.00177656463347375,0.0103154815733433,1.25712859630585,25.3257744608543,0
128.bmp,2,86,12,0.571428571428571,0.0195464212447405,0.0268125776201487,3.08919548988342,43.8529257201281,0
129.bmp,0,10,11,0.407407407407407,0.0173129104077816,0.0617943853139877,7.47714471817017,9.53569302929981,0
129.bmp,1,37,9,0.382978723404255,0.00370360165834427,0.0324162282049656,2.6457142829895,62.0368794818589,0
